SalePrice,LotArea,LivArea,BsmtArea,GarageCars,Bedroom,Kitchen,OverallQual,ExterQual,KitchenQual,Neighborhood,ZoneClass,BldgType,LandContour,Fireplace,CentralAir,MoSold,YrSold,Latitude,Longitude,TotalBath
139500,920,138,72,1.0,3,1,6,TA,TA,SWISU,RL,1Fam,Lvl,1,1,7,2009,42.0168171836735,-93.648604755102,2
179900,962,134,85,2.0,3,1,7,Gd,Gd,SawyerW,RL,1Fam,Lvl,1,1,5,2007,42.0337681632653,-93.6841378367347,2
98000,815,133,63,2.0,3,1,4,TA,TA,Edwards,RL,1Fam,Bnk,0,1,10,2006,42.0192921666667,-93.678863,2
205000,825,196,88,2.0,3,1,7,Gd,Gd,SawyerW,RL,1Fam,Lvl,1,1,5,2010,42.0360362530985,-93.6898847591345,3
165000,942,125,99,2.0,3,1,6,TA,TA,NWAmes,RL,1Fam,Lvl,1,1,8,2009,42.0525139063799,-93.6320665228675,2
172500,1268,178,98,2.0,4,1,5,Gd,Gd,Sawyer,RL,1Fam,Lvl,1,1,7,2006,42.0332778736901,-93.6657554782016,2
172000,937,153,67,1.0,4,1,7,TA,TA,NAmes,RL,1Fam,Lvl,1,1,10,2007,42.039395241955,-93.6071566200376,2
94000,589,95,72,0.0,2,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,0,0,5,2010,42.034611255938,-93.6721910305454,1
115000,2900,137,152,2.0,3,1,6,TA,TA,Gilbert,RL,1Fam,Bnk,1,1,5,2008,42.059365782046,-93.6222530374479,1
98300,669,97,0,2.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,7,2008,42.0370932727273,-93.6088762727273,1
584500,1602,325,161,3.0,4,1,9,Gd,Ex,NoRidge,RL,1Fam,Lvl,1,1,5,2006,42.0494139629126,-93.6561853591516,4
211000,1045,174,88,2.0,3,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,0,1,5,2009,42.0169713877551,-93.6858308367347,3
149000,1157,102,102,2.0,3,1,5,Gd,Gd,SawyerW,RL,1Fam,Lvl,0,1,5,2007,42.037745,-93.690134,1
226000,1319,200,86,2.0,4,1,7,TA,Gd,NAmes,RL,1Fam,Lvl,1,1,5,2006,42.0486261288408,-93.6155320465322,3
145000,341,100,51,2.0,2,1,5,TA,TA,Edwards,RM,TwnhsE,Lvl,0,1,5,2006,42.0189630587216,-93.669283721027,1
176500,1025,131,110,2.0,3,1,6,Ex,TA,NAmes,RL,1Fam,Lvl,1,1,5,2008,42.052681,-93.618734,1
102000,669,115,80,1.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,1,1,11,2007,42.0360531515151,-93.6079974848485,2
135000,1119,138,0,2.0,3,1,5,TA,TA,Edwards,RL,1Fam,Lvl,1,1,4,2006,42.0258206581366,-93.6662938917822,1
165250,647,121,63,1.0,2,1,7,TA,Gd,Sawyer,RL,1Fam,Lvl,1,1,7,2007,42.0327463152372,-93.6607222230006,2
188000,894,186,93,3.0,3,1,7,TA,TA,Mitchel,RL,1Fam,Lvl,1,1,11,2006,41.9892699626859,-93.599961631632,3
123900,580,97,49,2.0,2,1,5,TA,TA,BrkSide,RM,1Fam,Lvl,0,1,5,2010,42.0316440505051,-93.6234501010101,1
153600,1052,99,99,2.0,3,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,1,1,6,2006,42.032344,-93.674315,1
104500,801,90,0,1.0,2,1,4,TA,TA,OldTown,RM,1Fam,Lvl,0,1,5,2007,42.0271117733733,-93.6047182692304,1
214000,762,137,137,2.0,3,1,7,Gd,Gd,NAmes,RL,1Fam,Lvl,0,1,2,2010,42.0440232043962,-93.6176653646721,2
183000,671,152,74,2.0,3,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,0,1,6,2008,42.0159676969697,-93.6878727373737,3
190000,1747,146,74,2.0,3,1,6,TA,TA,NWAmes,RL,1Fam,Lvl,1,1,7,2006,42.0548570983607,-93.6315485737705,3
236500,501,150,148,2.0,2,1,8,Gd,Gd,StoneBr,RL,TwnhsE,Lvl,1,1,3,2010,42.0607818762698,-93.632198590033,2
155000,752,164,97,2.0,3,1,6,TA,TA,OldTown,RM,1Fam,Lvl,0,1,6,2009,42.0290462244898,-93.6214928571428,2
190000,1755,243,126,2.0,4,2,5,TA,TA,Sawyer,RL,Duplex,Lvl,1,1,8,2007,42.0346082879277,-93.6561862512053,4
230000,755,154,154,3.0,3,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,0,1,2,2006,42.016971755102,-93.6857337346939,2
201000,786,160,86,2.0,3,1,6,Gd,Gd,SawyerW,RL,1Fam,Lvl,0,1,7,2007,42.0360341136736,-93.6892075082585,3
131750,580,132,90,1.0,3,1,5,TA,TA,BrkSide,RM,1Fam,Lvl,1,1,7,2007,42.0315257272727,-93.6225894040404,1
201000,2368,145,145,2.0,3,1,6,TA,TA,Crawfor,RL,1Fam,Lvl,1,1,5,2007,42.0124816463415,-93.6405811341463,2
167000,892,153,132,2.0,3,1,6,TA,TA,NAmes,RL,1Fam,Lvl,1,1,10,2009,42.0348524769652,-93.623741,1
155000,929,102,102,2.0,3,1,6,TA,TA,NWAmes,RL,1Fam,Lvl,0,1,6,2006,42.0495996859563,-93.6314141960762,2
196000,912,146,146,2.0,2,1,6,TA,Gd,Mitchel,RL,1Fam,Lvl,1,1,5,2009,41.9906822580258,-93.6002151916141,2
145000,663,182,91,2.0,4,2,6,TA,TA,Crawfor,RH,Duplex,HLS,0,0,8,2007,,,2
118500,576,207,74,1.0,5,1,4,Gd,TA,SWISU,RL,1Fam,Bnk,0,0,3,2006,42.0218853271642,-93.6556730078794,1
209500,724,192,103,1.0,3,1,7,TA,Gd,BrkSide,RL,1Fam,Bnk,1,0,5,2010,42.030304,-93.625951,2
125000,766,96,0,1.0,2,1,5,TA,TA,Edwards,RL,1Fam,Lvl,1,0,6,2006,42.0276461369959,-93.6603170025214,1
246900,1600,125,125,2.0,1,1,8,Gd,Gd,CollgCr,RL,1Fam,Lvl,1,1,1,2007,42.0176672739363,-93.67947,2
215700,1221,165,80,2.0,3,1,6,TA,Gd,CollgCr,RL,1Fam,Lvl,0,1,7,2008,42.0188065342605,-93.6897705004934,3
130000,1044,93,86,1.0,3,1,5,TA,TA,Sawyer,RL,2fmCon,Lvl,0,1,3,2007,42.0333749387755,-93.6755855510204,1
129000,724,85,85,1.0,3,1,5,Gd,Gd,Sawyer,RL,1Fam,Lvl,0,1,10,2009,42.0354718867615,-93.6695144226477,1
215000,929,129,134,3.0,3,1,5,Gd,Gd,Mitchel,RL,1Fam,Lvl,1,1,12,2007,41.9952275451465,-93.607388030496,2
173000,323,131,131,2.0,2,1,7,Gd,Gd,NridgHt,RL,TwnhsE,Lvl,1,1,11,2009,,,2
146000,212,135,79,2.0,3,1,6,TA,TA,NPkVill,RL,Twnhs,Lvl,1,1,7,2010,42.0497145031046,-93.6259507643687,3
265000,987,227,108,3.0,4,1,6,Gd,Gd,Somerst,FV,1Fam,Lvl,1,1,6,2007,42.0520993491944,-93.6406283212807,3
285000,1045,155,151,3.0,3,1,9,Gd,Gd,CollgCr,RL,1Fam,Lvl,1,1,7,2007,42.0180246001813,-93.6800160255273,2
177000,1288,137,74,2.0,3,1,6,TA,TA,Gilbert,RL,1Fam,Lvl,0,1,7,2007,42.0607983,-93.6364315,2
460000,1165,259,151,4.0,4,1,10,Ex,Ex,NridgHt,RL,1Fam,Lvl,1,1,6,2008,42.0602638163265,-93.6575450612245,3
158500,892,117,113,2.0,3,1,6,TA,TA,NAmes,RL,1Fam,Lvl,1,1,5,2007,42.0468106744259,-93.6157214612586,1
192100,1089,172,172,2.0,3,1,7,TA,TA,NAmes,RL,1Fam,Lvl,1,1,3,2006,42.0503416798969,-93.6174674162746,2
169500,705,168,80,1.0,4,1,5,TA,TA,NAmes,RL,1Fam,Lvl,1,1,7,2007,42.0363254191041,-93.6036691891268,2
99600,869,80,80,0.0,2,1,5,TA,TA,Edwards,RL,Duplex,Lvl,0,0,4,2008,,,1
239900,853,136,136,3.0,3,1,8,Gd,Gd,CollgCr,RL,1Fam,Lvl,1,1,6,2009,42.0261822224258,-93.6894551617274,2
158000,1449,141,99,1.0,3,1,5,TA,Fa,Crawfor,RL,1Fam,Bnk,1,0,10,2009,42.0149514975032,-93.6412334778419,2
345000,367,222,90,2.0,2,1,10,Ex,Ex,Somerst,FV,TwnhsE,Lvl,1,1,2,2008,42.0471576213377,-93.6417411735735,3
135500,1530,129,76,1.0,3,1,5,TA,TA,Edwards,RL,1Fam,Lvl,0,1,4,2008,42.0185429499957,-93.663491571215,2
113000,465,94,92,1.0,3,1,6,TA,TA,BrkSide,RM,1Fam,Bnk,0,1,4,2008,42.0333481428571,-93.6216910816326,1
179000,785,125,125,2.0,3,1,7,TA,TA,SawyerW,RL,1Fam,Lvl,0,1,12,2007,42.0361356440329,-93.688764044665,2
174000,960,115,118,2.0,3,1,7,TA,Gd,Timber,RL,1Fam,Lvl,0,1,7,2007,,,2
152000,1003,151,72,2.0,4,1,5,TA,TA,NWAmes,RL,1Fam,Lvl,0,1,4,2007,42.0502802689608,-93.6373163614641,3
176500,844,152,87,2.0,3,1,7,TA,TA,Gilbert,RL,1Fam,Lvl,1,1,6,2006,42.0581921971145,-93.6393366490529,3
155900,412,79,79,2.0,1,1,6,Gd,Gd,CollgCr,RM,TwnhsE,Lvl,1,1,5,2006,42.0162732029395,-93.6820582779254,1
280000,728,147,147,2.0,2,1,9,Ex,Ex,NridgHt,RL,TwnhsE,Lvl,1,1,5,2007,42.0570100511844,-93.6536983310593,2
127000,735,140,100,1.0,4,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,8,2008,42.0359259100185,-93.6069272531985,2
263000,871,195,85,2.0,4,1,7,Gd,Gd,Somerst,FV,1Fam,Lvl,1,1,11,2009,42.0513014762522,-93.6410041014894,3
145000,766,101,101,2.0,3,1,6,TA,TA,NAmes,RL,1Fam,Lvl,0,1,7,2008,42.0419436868687,-93.6276180707071,1
254000,686,172,91,2.0,3,1,8,Gd,Gd,Somerst,FV,1Fam,Lvl,1,1,4,2010,42.0463816932073,-93.6438304934309,3
287500,930,204,100,3.0,4,1,7,Gd,Gd,NoRidge,RL,1Fam,Lvl,1,1,7,2008,42.0497052851586,-93.6539584102346,3
120000,890,110,72,1.0,3,1,6,TA,TA,OldTown,RM,1Fam,Lvl,0,1,5,2006,42.0304611818182,-93.6089767272727,2
311500,1455,182,74,2.0,3,1,7,Gd,Gd,Crawfor,RL,1Fam,Lvl,1,1,5,2008,42.015552,-93.643505,2
265900,840,138,137,2.0,2,1,8,Gd,Ex,Timber,RL,1Fam,HLS,1,1,12,2007,41.9941000748029,-93.6505996343504,2
35000,751,46,46,1.0,1,1,2,TA,TA,Edwards,RL,1Fam,Lvl,0,0,2,2006,42.0218570606061,-93.6590163636364,1
86900,502,62,62,1.0,2,1,4,Gd,TA,OldTown,RL,1Fam,Lvl,0,1,7,2008,42.0358408367347,-93.6122314693878,1
127000,802,119,62,1.0,2,1,5,TA,TA,BrkSide,RM,1Fam,Lvl,0,1,1,2008,42.0312128571428,-93.6216291632653,1
118500,738,96,96,1.0,3,1,4,TA,TA,Sawyer,RL,1Fam,Lvl,0,1,4,2007,42.0344245714286,-93.6700494693878,1
159000,1272,103,103,2.0,3,1,5,TA,Gd,SawyerW,RL,1Fam,Lvl,0,1,6,2008,42.0377956434375,-93.6905864585066,2
200000,849,158,156,2.0,3,1,6,Gd,Gd,CollgCr,RL,1Fam,Lvl,0,1,5,2006,42.0158626363636,-93.6876518181818,2
119000,761,88,88,1.0,3,1,4,TA,TA,Edwards,RL,1Fam,Lvl,1,1,10,2007,42.0198408415179,-93.6632914439641,1
115000,974,152,99,1.0,3,1,6,TA,TA,SWISU,RL,1Fam,Lvl,0,1,3,2008,42.0160652653061,-93.6469544897959,1
250000,1220,192,100,2.0,4,1,8,Gd,Gd,Gilbert,RL,1Fam,HLS,1,1,1,2006,42.0628119000908,-93.6360580066801,3
195000,1068,153,110,2.0,2,1,6,TA,TA,ClearCr,RL,1Fam,Bnk,1,1,3,2008,42.0245819432817,-93.6822572441513,2
220000,1463,141,136,2.0,2,1,8,Gd,Gd,CollgCr,RL,1Fam,Lvl,1,1,6,2009,42.0187764,-93.6826174,2
119500,907,88,88,1.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,7,2007,42.0536419565394,-93.6271539891631,1
155000,971,102,102,2.0,3,1,6,TA,TA,Edwards,RL,1Fam,Lvl,1,1,6,2008,42.027463,-93.665763,1
290000,1512,155,132,2.0,3,1,8,Ex,Ex,Veenker,RL,1Fam,Lvl,1,1,5,2008,42.0376247,-93.6574973927515,3
137000,665,114,56,1.0,3,1,7,TA,TA,Crawfor,RL,1Fam,Lvl,1,1,5,2009,42.0169505422425,-93.6449233338326,1
180000,279,140,70,2.0,2,1,6,Gd,Gd,Somerst,FV,TwnhsE,Lvl,0,1,8,2009,42.0461504700468,-93.6458262871142,3
325000,1254,258,115,2.0,3,1,10,Ex,Gd,OldTown,RM,1Fam,Lvl,1,1,7,2008,,,4
241600,1432,162,162,2.0,2,1,7,Gd,Gd,Veenker,RL,1Fam,Lvl,0,1,6,2009,42.0431217794015,-93.6480061077216,2
153000,813,128,128,1.0,3,1,5,TA,Gd,NAmes,RL,1Fam,Lvl,0,1,7,2009,42.042333993501,-93.6158438368781,1
142000,785,98,98,1.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,1,1,7,2010,42.0552203535354,-93.6291762626263,1
160000,5314,157,69,2.0,3,1,5,TA,TA,Timber,RL,1Fam,Bnk,1,1,6,2010,41.9984508367347,-93.6577312040816,1
198000,1087,180,88,1.0,4,1,5,TA,Gd,Crawfor,RL,1Fam,HLS,1,1,7,2008,42.0188166098713,-93.6396832311505,2
181000,1583,147,127,2.0,3,1,6,TA,TA,NWAmes,RL,1Fam,Lvl,1,1,1,2009,42.055344917814,-93.6364763051545,2
139000,819,104,104,2.0,3,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,0,1,6,2009,42.0336486734694,-93.6753679387755,1
117000,669,81,36,2.0,3,1,4,TA,Gd,CollgCr,RL,1Fam,Lvl,0,1,10,2007,42.0216591836735,-93.6831333469388,1
246000,354,153,148,2.0,2,1,8,Gd,Gd,Crawfor,RM,TwnhsE,HLS,1,1,5,2010,42.0090789599509,-93.6161288490798,2
185500,815,131,131,2.0,3,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,0,1,5,2010,42.0137867272727,-93.6856643636364,2
238000,672,160,79,2.0,4,1,7,TA,Gd,Crawfor,RL,1Fam,Lvl,1,1,10,2007,42.0185356756508,-93.6425748244732,3
165000,1431,165,51,1.0,4,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,1,1,7,2009,42.0332706331265,-93.6666714094979,2
64000,446,62,62,1.0,2,1,5,TA,TA,OldTown,RM,1Fam,Lvl,0,1,8,2008,42.0324778367347,-93.6169588367347,1
87000,454,84,32,1.0,2,1,4,TA,TA,BrkSide,RL,1Fam,Bnk,0,1,9,2008,42.0357854240531,-93.6282771122412,1
127000,695,81,81,2.0,3,1,5,TA,TA,CollgCr,RL,1Fam,Lvl,0,1,6,2010,42.0211482812817,-93.6837745944185,1
165500,836,182,107,1.0,4,1,5,TA,TA,IDOTRR,RM,1Fam,Lvl,0,1,1,2008,42.0213163061225,-93.625101244898,2
137000,977,98,98,1.0,3,1,5,TA,Gd,Edwards,RL,1Fam,Lvl,0,1,3,2006,42.0247921625977,-93.6673830555189,1
208900,1219,139,137,2.0,3,1,6,TA,Gd,CollgCr,RL,1Fam,Lvl,1,1,4,2008,42.0177437579788,-93.67947,2
279700,879,139,139,2.0,1,1,8,Gd,Gd,Veenker,RL,TwnhsE,Lvl,1,1,5,2007,42.0446244499749,-93.6481286552089,2
105500,256,101,49,2.0,3,1,6,TA,TA,BrDale,RM,TwnhsE,Lvl,0,1,12,2006,42.0525776349339,-93.6296798840013,2
187000,684,114,114,2.0,2,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,0,1,3,2010,42.024613,-93.6921399851542,2
124500,706,182,89,2.0,4,2,5,TA,TA,OldTown,RM,Duplex,Lvl,0,1,7,2009,,,2
168500,838,125,116,2.0,3,1,6,TA,TA,NAmes,RL,1Fam,Lvl,0,1,6,2008,42.0419699494949,-93.6260766565657,2
152000,697,97,97,1.0,3,1,5,TA,Gd,NAmes,RL,1Fam,Lvl,0,1,7,2007,42.0359576666667,-93.6060045555556,1
180000,720,133,36,2.0,3,1,7,TA,TA,Gilbert,RL,1Fam,Lvl,1,1,4,2010,42.0601984709866,-93.6411944535405,3
231500,1433,164,86,2.0,3,1,6,TA,Gd,CollgCr,RL,1Fam,Lvl,0,1,8,2009,42.0211953792784,-93.6885192814065,3
132000,780,127,110,1.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,1,1,3,2006,42.0450579968691,-93.6185864494561,2
445000,1419,228,228,3.0,3,1,9,Gd,Ex,NridgHt,RL,1Fam,Lvl,1,1,7,2009,42.058839,-93.655045,2
252000,982,181,101,3.0,3,1,8,Gd,Gd,Somerst,FV,1Fam,Lvl,1,1,5,2009,42.0521410765355,-93.6435070050383,3
129500,934,113,113,1.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,8,2007,42.0419977142857,-93.6189127142857,1
305000,382,145,145,2.0,2,1,9,Gd,Ex,Somerst,FV,TwnhsE,Lvl,1,1,6,2008,42.046299168064,-93.6470689685136,2
94500,156,92,45,1.0,2,1,6,TA,TA,BrDale,RM,Twnhs,Lvl,1,1,6,2006,42.0516576121085,-93.6296541298045,2
118000,502,80,80,1.0,3,1,5,TA,TA,SWISU,RL,1Fam,HLS,0,1,5,2007,42.0258091861499,-93.6607168667256,1
85000,815,74,74,0.0,2,1,5,TA,TA,Edwards,RL,1Fam,Lvl,0,1,5,2008,42.0192995,-93.678863,1
81500,2903,149,0,1.0,3,1,1,TA,TA,Mitchel,A (agr),1Fam,Lvl,0,1,5,2006,,,2
160000,669,246,0,0.0,6,2,4,TA,TA,SWISU,RH,Duplex,Lvl,0,1,2,2010,,,3
90000,1263,217,62,2.0,5,2,5,TA,TA,OldTown,RM,2fmCon,Lvl,0,0,9,2007,42.0292859183673,-93.6168817755102,2
157500,775,129,63,1.0,3,1,6,TA,TA,CollgCr,RL,1Fam,Lvl,0,1,12,2006,42.0201645103736,-93.6868763287924,2
148500,212,135,79,2.0,3,1,6,TA,TA,NPkVill,RL,Twnhs,Lvl,1,1,7,2009,42.0507183892505,-93.6248176975167,3
158000,1559,247,62,2.0,4,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,1,1,5,2007,42.03441436,-93.66236432,3
192000,1143,127,127,2.0,2,1,7,Gd,Gd,NridgHt,RL,TwnhsE,Lvl,1,1,6,2008,42.0581816238207,-93.6498285653304,2
186700,3264,146,146,3.0,3,1,5,TA,TA,Timber,RL,1Fam,Lvl,1,1,5,2007,41.9974232,-93.6626278,2
248500,601,135,135,2.0,2,1,9,Ex,Ex,NridgHt,RL,TwnhsE,Lvl,1,1,4,2009,42.0577892796431,-93.6513167008098,2
152000,697,106,106,2.0,3,1,7,Gd,Gd,SawyerW,RL,1Fam,Lvl,0,1,6,2009,42.0377239206391,-93.6914869264486,2
157500,970,143,60,2.0,3,1,5,TA,Gd,OldTown,RM,1Fam,Lvl,1,1,6,2008,42.0334784489796,-93.6156170816326,2
153500,848,94,86,2.0,1,1,5,TA,Gd,Mitchel,RL,1Fam,Lvl,1,1,7,2007,41.9911091216732,-93.6045911602185,1
110000,787,76,76,2.0,2,1,5,Fa,TA,IDOTRR,RM,Duplex,Bnk,0,0,5,2010,,,1
112000,575,120,77,1.0,4,1,5,TA,TA,SWISU,RL,1Fam,Lvl,0,0,11,2006,42.0160647142857,-93.6472878571429,1
177000,277,140,70,2.0,2,1,6,Gd,Gd,Somerst,FV,TwnhsE,Lvl,0,1,5,2010,42.046150841014,-93.6457504861343,3
345000,1288,251,181,2.0,4,1,8,Gd,Ex,NAmes,RL,1Fam,Lvl,1,1,7,2009,42.0492942713812,-93.6154837442967,3
207500,836,153,73,2.0,3,1,7,Gd,Gd,CollgCr,RL,1Fam,Lvl,0,1,6,2008,42.0172460661441,-93.6908588015676,3
102000,574,92,89,1.0,2,1,6,TA,TA,BrkSide,RM,1Fam,Lvl,1,0,5,2007,42.0313627755102,-93.6206010816326,1
81400,794,97,0,2.0,2,2,3,TA,TA,NAmes,RL,Duplex,Lvl,0,0,12,2006,42.0348732040816,-93.609088,2
212500,1750,176,114,2.0,3,1,6,TA,TA,NWAmes,RL,1Fam,Lvl,1,1,4,2010,42.0433173826228,-93.6373458675667,3
137250,728,80,80,1.0,2,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,0,1,5,2010,42.0305902153294,-93.6764470591615,1
234000,1014,193,119,1.0,3,1,7,Gd,Gd,Crawfor,RL,1Fam,Lvl,1,1,6,2009,42.0160605714286,-93.6448468979592,2
119000,987,161,161,1.0,6,2,5,TA,TA,NAmes,RL,Duplex,Lvl,0,1,11,2007,42.0440485230458,-93.6246809735495,2
223500,1987,146,123,2.0,3,1,5,TA,Gd,BrkSide,RL,1Fam,Lvl,1,1,5,2009,42.0335113062158,-93.629115839808,2
152000,1158,97,97,2.0,3,1,5,TA,Gd,CollgCr,RL,1Fam,Low,0,1,11,2009,42.021165623423,-93.6920503071154,1
320000,1234,158,158,3.0,3,1,9,Ex,Ex,Edwards,RL,1Fam,Lvl,1,1,2,2009,,,2
219500,871,189,98,2.0,3,1,7,TA,Gd,CollgCr,RL,1Fam,Lvl,0,1,2,2009,42.0178483508866,-93.6814352689172,3
94550,709,158,56,0.0,4,2,4,Fa,Fa,OldTown,RM,2fmCon,Lvl,0,0,10,2009,42.0302842306689,-93.6190851126528,2
169500,721,169,97,1.0,4,1,7,TA,TA,IDOTRR,RM,1Fam,Lvl,1,1,6,2007,42.0253475926295,-93.628486501304,2
204000,864,163,81,2.0,3,1,6,Gd,TA,Timber,RL,1Fam,Lvl,0,1,7,2007,41.9972460580909,-93.6468249208903,3
143000,758,106,106,1.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,1,1,3,2006,42.0439505019134,-93.617603483024,1
137000,895,167,100,2.0,4,1,4,TA,TA,OldTown,RM,1Fam,Lvl,0,1,5,2007,42.031402,-93.610465,3
140000,965,102,55,1.0,2,1,6,TA,TA,NAmes,RL,2fmCon,Lvl,0,1,3,2006,42.0412767696279,-93.6217902894782,1
137500,1078,110,65,1.0,2,1,4,TA,Fa,Crawfor,RL,1Fam,Lvl,1,1,7,2006,,,1
190000,946,179,70,2.0,3,1,7,Gd,Gd,NoRidge,RL,1Fam,Lvl,1,1,6,2010,42.0477299927909,-93.6489907847586,3
110000,880,83,80,1.0,3,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,10,2008,42.0485412155371,-93.6265682965729,1
124500,1208,82,82,1.0,2,1,6,TA,TA,NAmes,RL,1Fam,Lvl,0,1,10,2009,42.0528406280892,-93.6186328972721,1
190000,995,173,150,1.0,2,1,5,Gd,TA,ClearCr,RL,1Fam,Lvl,1,1,11,2009,42.0284829428457,-93.6664126376065,1
132000,591,135,78,1.0,3,1,5,TA,Gd,BrkSide,RM,1Fam,Lvl,1,1,3,2010,42.0337133469388,-93.6234927142857,2
143000,910,123,123,2.0,3,1,6,TA,TA,NWAmes,RL,1Fam,Lvl,1,1,6,2010,42.0423168563449,-93.6259626741692,2
104000,451,120,103,1.0,2,1,5,TA,Fa,SWISU,RL,1Fam,Bnk,1,0,5,2010,42.0226683452792,-93.6559359758874,2
80000,836,93,93,0.0,3,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,0,1,7,2008,42.0335503265306,-93.6655563469388,1
148000,813,85,79,1.0,3,0,7,TA,TA,Mitchel,RL,1Fam,Lvl,0,1,3,2007,41.9953950041681,-93.601003597676,1
119500,156,121,59,1.0,3,1,5,TA,TA,BrDale,RM,Twnhs,Lvl,0,1,2,2009,42.0518308691655,-93.6298433323899,3
269500,1196,164,164,2.0,3,1,7,Gd,Gd,NridgHt,RL,1Fam,Lvl,1,1,6,2009,42.0615416,-93.6387864,2
150000,838,123,59,2.0,3,1,6,TA,Gd,SawyerW,RL,1Fam,Lvl,0,1,7,2006,42.0375046274645,-93.6868102729591,3
290000,1232,223,101,3.0,4,1,8,Gd,Gd,NridgHt,RL,1Fam,Lvl,1,1,6,2009,42.0589192418502,-93.6547666651152,4
173500,940,133,133,2.0,3,1,5,TA,Gd,Mitchel,RL,1Fam,Lvl,0,1,3,2010,41.9909898142846,-93.6084078966267,2
119600,766,185,89,0.0,4,2,5,TA,TA,IDOTRR,C (all),2fmCon,Lvl,0,0,6,2007,42.0199654785493,-93.6170035381688,2
140000,855,106,106,1.0,3,1,6,TA,TA,NAmes,RL,1Fam,Lvl,1,1,7,2008,42.0397374085605,-93.6297007421617,1
197900,966,165,80,2.0,3,1,7,TA,Gd,CollgCr,RL,1Fam,Lvl,0,1,3,2009,42.0185373436085,-93.690695306618,3
99900,293,90,90,1.0,2,1,5,TA,TA,OldTown,RM,1Fam,Lvl,1,1,7,2007,42.0312115717334,-93.6173226941167,1
138500,1131,84,76,2.0,2,1,5,TA,TA,NAmes,RL,1Fam,Lvl,0,1,10,2007,42.0391925193172,-93.6218507856452,1
145500,341,100,51,2.0,2,1,6,TA,TA,Edwards,RM,TwnhsE,Lvl,0,1,4,2009,42.018961358193,-93.6691916167224,1
132500,569,119,70,2.0,2,1,5,TA,Gd,BrkSide,RM,1Fam,Lvl,0,1,8,2007,42.0324764848485,-93.6215464949495,1
146500,903,141,69,3.0,4,1,6,TA,Gd,OldTown,RM,1Fam,Lvl,0,1,9,2009,42.0273046804885,-93.6070296086634,1
132500,788,90,90,2.0,2,1,5,TA,TA,Sawyer,RL,1Fam,Lvl,0,1,7,2007,42.0359408571429,-93.67474,1
315500,1198,151,151,3.0,2,1,9,Gd,Ex,Timber,RL,1Fam,HLS,1,1,9,2009,41.9941936213151,-93.6532138888426,2
130000,954,78,76,1.0,2,1,6,TA,Fa,BrkSide,RL,1Fam,Lvl,0,1,5,2008,42.0295224349585,-93.6255967563749,1
133500,1442,80,80,1.0,3,1,5,TA,TA,CollgCr,RL,1Fam,Lvl,1,1,8,2009,42.0206702,-93.6831219428571,1
110000,849,103,58,1.0,2,1,6,TA,TA,IDOTRR,RM,1Fam,HLS,0,1,4,2010,42.0213800837205,-93.6266528626394,1
270000,1113,133,133,2.0,1,1,7,Gd,Gd,SawyerW,RL,1Fam,Low,1,1,6,2010,42.0318475148852,-93.6857367451697,2
157900,2429,110,110,1.0,3,1,5,TA,TA,Mitchel,RL,1Fam,Lvl,0,1,4,2010,41.9886332863214,-93.6068217744856,1
72500,616,67,0,1.0,2,1,3,TA,TA,BrkSide,RL,1Fam,Lvl,0,0,7,2008,42.035627,-93.628396,1
111500,513,154,107,1.0,4,1,4,TA,Fa,OldTown,RM,1Fam,Lvl,1,0,7,2006,42.0322628895708,-93.6185597509203,1
224000,1626,177,122,2.0,3,1,6,TA,TA,Crawfor,RL,1Fam,Bnk,1,1,1,2009,42.0124906829268,-93.6395752926829,2
379000,1129,217,131,3.0,3,1,9,Gd,Ex,NridgHt,RL,1Fam,Lvl,1,1,8,2008,42.0606159420366,-93.6539132619045,3
274000,903,181,126,3.0,3,1,9,Gd,Gd,CollgCr,RL,1Fam,Lvl,1,1,1,2008,42.017701,-93.6856034285714,3
167000,923,138,138,2.0,3,1,5,TA,TA,Edwards,RL,1Fam,Lvl,0,1,3,2009,42.0211584,-93.6774686,1
