"SalePrice","LotArea","LivArea","BsmtArea","GarageCars","Bedroom","Kitchen","OverallQual","ExterQual","KitchenQual","Neighborhood","ZoneClass","BldgType","LandContour","Fireplace","CentralAir","MoSold","YrSold","TotalBath"
259000,1356,140,140,2,3,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl",1,1,11,2007,2
215000,1098,183,75,2,4,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl",1,1,7,2007,3
140000,667,86,86,2,2,1,5,"TA","TA","OldTown","RM","Duplex","Lvl",0,1,8,2007,1
135000,721,183,108,2,4,1,4,"TA","Gd","SWISU","RL","1Fam","Lvl",1,1,12,2009,2
93500,990,86,86,0,3,1,5,"TA","TA","Mitchel","RL","1Fam","Lvl",0,1,9,2007,1
117500,915,205,97,1,5,1,6,"TA","Fa","OldTown","RM","1Fam","Lvl",0,1,5,2007,2
239500,915,183,108,2,3,1,8,"Gd","Gd","SawyerW","RL","1Fam","Lvl",1,1,6,2009,3
169000,818,151,86,2,3,1,6,"TA","TA","Gilbert","RL","1Fam","HLS",1,1,8,2007,3
102000,570,97,86,1,2,1,6,"TA","TA","BrkSide","RM","1Fam","Lvl",1,0,5,2007,1
119000,893,118,97,1,3,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,4,2008,1
94000,592,97,75,0,2,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl",0,0,5,2010,1
196000,915,151,151,2,2,1,6,"TA","Gd","Mitchel","RL","1Fam","Lvl",1,1,5,2009,2
144000,807,108,86,2,3,1,5,"TA","TA","BrkSide","RL","1Fam","Lvl",1,1,5,2007,1
139000,678,86,86,2,2,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,6,2008,1
197500,958,172,86,2,4,1,5,"TA","Gd","NWAmes","RL","1Fam","Lvl",1,1,10,2009,3
424870,926,258,140,3,4,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,4,2007,3
80000,840,97,97,0,3,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl",0,1,7,2008,1
80000,1130,86,65,1,2,1,4,"TA","Fa","Edwards","RL","2fmCon","Lvl",0,0,7,2010,1
149000,581,151,97,1,3,1,5,"TA","TA","BrkSide","RM","1Fam","Lvl",1,1,8,2006,1
180000,1044,118,118,2,3,1,6,"Gd","Gd","SawyerW","RL","1Fam","Lvl",1,1,5,2006,2
174500,1119,140,65,1,3,1,7,"TA","Fa","Crawfor","RL","1Fam","Bnk",1,1,7,2009,2
116900,527,108,54,1,2,1,7,"TA","TA","OldTown","RM","1Fam","Lvl",1,1,8,2008,1
143000,840,140,65,2,3,1,7,"TA","TA","OldTown","RM","1Fam","Lvl",0,1,7,2009,1
124000,764,86,86,1,2,1,6,"TA","Gd","NAmes","RL","1Fam","Lvl",1,1,11,2007,1
149900,1647,140,140,2,3,1,5,"TA","Fa","Edwards","RL","1Fam","Lvl",1,1,11,2006,2
230000,1313,172,108,2,2,1,6,"TA","Ex","Crawfor","RL","1Fam","Lvl",1,1,7,2006,1
120500,549,75,75,1,2,1,6,"Gd","TA","IDOTRR","RM","1Fam","Lvl",0,1,6,2008,1
201800,1270,172,75,2,4,1,7,"TA","Gd","NAmes","RL","1Fam","Lvl",1,1,5,2008,3
218000,1001,129,129,2,3,1,5,"Gd","Gd","Veenker","RL","1Fam","Lvl",1,1,7,2007,2
179900,872,118,108,2,3,1,5,"TA","Gd","NAmes","RL","1Fam","Lvl",1,1,10,2008,2
230000,463,118,118,2,2,1,7,"Gd","Gd","NridgHt","RL","Twnhs","Lvl",1,1,7,2009,2
235128,1109,151,151,3,3,1,8,"Gd","Gd","Somerst","RL","1Fam","Lvl",0,1,6,2008,2
185000,850,172,86,2,4,1,6,"Gd","Gd","NWAmes","RL","1Fam","Lvl",1,1,7,2008,3
146000,215,140,75,2,3,1,6,"TA","TA","NPkVill","RL","Twnhs","Lvl",1,1,7,2010,3
224000,1378,151,118,2,3,1,6,"Gd","Gd","Crawfor","RL","1Fam","Low",1,1,11,2008,1
129000,807,86,86,2,3,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl",1,1,5,2007,1
108959,1195,118,108,2,0,2,4,"TA","TA","Sawyer","RL","Duplex","Lvl",0,1,1,2008,2
194000,1496,129,129,2,2,1,5,"TA","Gd","Veenker","RL","1Fam","Lvl",1,1,6,2007,2
233170,883,140,140,2,3,1,7,"Gd","Gd","NridgHt","RL","1Fam","Lvl",0,1,9,2009,2
245350,969,161,161,3,3,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,2,2010,2
173000,1012,151,86,2,3,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl",1,1,2,2006,3
235000,1270,194,108,2,4,1,6,"TA","Gd","Edwards","RL","1Fam","Lvl",1,1,7,2008,2
625000,3326,334,183,3,4,1,10,"Gd","Gd","NoRidge","RL","1Fam","Lvl",1,1,7,2006,4
171000,915,108,97,1,3,1,6,"TA","TA","Mitchel","RL","1Fam","Lvl",1,1,7,2008,1
163000,850,118,118,2,3,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,11,2008,1
171900,377,118,54,2,2,1,7,"Gd","Gd","Somerst","FV","TwnhsE","Lvl",0,1,3,2008,3
200500,1679,291,151,0,3,1,5,"TA","Ex","ClearCr","RL","1Fam","Bnk",1,1,3,2007,3
239000,1539,215,86,2,4,1,6,"TA","TA","Crawfor","RL","1Fam","Lvl",1,1,7,2006,3
285000,990,269,151,2,4,1,8,"Gd","Gd","NoRidge","RL","1Fam","Lvl",1,1,4,2007,3
119500,646,86,86,1,3,1,5,"TA","TA","Mitchel","RL","1Fam","Lvl",0,1,10,2008,1
115000,366,118,75,1,3,1,6,"TA","TA","OldTown","RM","1Fam","Bnk",0,1,12,2009,1
154900,710,129,65,1,3,1,5,"TA","TA","Crawfor","RL","1Fam","Lvl",1,1,7,2009,2
93000,775,108,0,0,3,1,5,"TA","TA","Edwards","RL","1Fam","Lvl",1,1,4,2006,1
250000,1033,237,108,2,4,1,7,"TA","TA","Timber","RL","1Fam","Lvl",0,1,4,2006,3
392500,517,151,151,2,2,1,8,"Ex","Gd","Crawfor","RM","TwnhsE","HLS",1,1,11,2008,2
745000,1453,420,226,3,4,1,10,"Gd","Ex","NoRidge","RL","1Fam","Lvl",1,1,7,2007,4
120000,1001,108,108,2,2,1,5,"TA","TA","OldTown","RL","1Fam","Lvl",1,1,6,2006,1
186700,3261,151,151,3,3,1,5,"TA","TA","Timber","RL","1Fam","Lvl",1,1,5,2007,2
104900,904,108,75,1,4,1,5,"TA","TA","Edwards","RL","1Fam","Lvl",0,1,3,2006,1
95000,990,161,86,2,3,2,3,"TA","TA","OldTown","RL","2fmCon","Bnk",0,1,8,2009,2
262000,1163,151,151,3,2,1,8,"Gd","Gd","NoRidge","RL","1Fam","Lvl",1,1,7,2006,2
195000,829,151,75,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,7,2009,3
189000,700,172,97,2,3,1,7,"TA","Gd","Gilbert","RL","1Fam","Lvl",1,1,6,2010,3
168000,3014,151,118,4,3,1,4,"TA","TA","Mitchel","RL","2fmCon","Low",1,1,3,2007,1
174000,248,129,75,2,2,1,8,"Gd","Gd","Somerst","FV","Twnhs","Lvl",0,1,11,2007,3
125000,893,140,65,1,3,1,5,"TA","Gd","OldTown","RM","1Fam","Lvl",0,1,7,2007,1
165000,420,118,118,2,2,1,6,"TA","TA","Mitchel","RM","TwnhsE","Lvl",0,1,6,2009,2
158000,872,129,65,1,4,1,6,"TA","TA","Sawyer","RL","1Fam","Lvl",0,1,3,2010,2
176000,743,140,65,2,3,1,6,"TA","Gd","Gilbert","RL","1Fam","Lvl",0,1,7,2008,3
219210,1302,172,86,3,4,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl",1,1,11,2006,3
144000,818,161,75,1,3,1,7,"TA","TA","OldTown","RM","1Fam","Bnk",1,1,7,2006,1
178000,850,108,108,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,6,2009,2
148000,1044,129,97,2,3,1,4,"TA","TA","Sawyer","RL","1Fam","Lvl",1,1,10,2006,2
116050,872,75,75,1,3,1,4,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,7,2006,1
197900,969,161,75,2,3,1,7,"TA","Gd","CollgCr","RL","1Fam","Lvl",0,1,3,2009,3
117000,560,129,86,1,3,1,5,"TA","TA","BrkSide","RM","1Fam","Lvl",1,1,5,2009,1
213000,904,151,151,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,10,2009,2
153500,947,97,97,2,3,1,5,"TA","TA","NWAmes","RL","1Fam","Lvl",0,1,7,2006,2
271900,1367,205,205,3,3,1,7,"Gd","Gd","SawyerW","RL","1Fam","Lvl",1,1,6,2009,2
107000,829,97,97,1,2,1,4,"TA","TA","SawyerW","RH","1Fam","Lvl",0,1,11,2006,1
2e+05,850,161,151,2,3,1,6,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,5,2006,2
140000,721,118,86,2,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,10,2008,1
290000,947,151,151,2,3,1,8,"Gd","Gd","Somerst","RL","1Fam","Lvl",1,1,5,2006,2
189000,1044,172,97,2,3,1,6,"Gd","Gd","SawyerW","RL","1Fam","Lvl",1,1,5,2010,3
164000,1130,161,54,2,4,1,8,"Gd","TA","Gilbert","RL","1Fam","Bnk",0,1,6,2010,2
113000,872,65,65,1,2,1,4,"TA","TA","Edwards","RL","1Fam","Lvl",0,1,8,2009,1
145000,947,86,65,1,0,1,4,"TA","TA","Sawyer","RL","1Fam","Lvl",0,1,5,2006,0
134500,947,97,86,1,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,5,2006,1
125000,657,86,86,1,3,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl",0,1,5,2007,1
112000,829,172,0,2,4,2,6,"TA","TA","Sawyer","RM","Duplex","Lvl",0,1,4,2010,2
229456,807,118,118,2,3,1,8,"Gd","Gd","Somerst","FV","1Fam","Lvl",0,1,9,2009,2
80500,581,86,0,1,2,1,4,"TA","TA","BrkSide","RM","1Fam","Lvl",0,0,7,2006,1
91500,151,108,65,0,3,1,6,"TA","TA","BrDale","RM","Twnhs","Lvl",0,1,4,2006,2
115000,721,86,86,1,2,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,11,2006,1
134000,764,108,86,1,3,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl",1,1,8,2008,1
143000,980,172,97,1,3,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,1,2007,2
137900,990,194,194,2,4,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,0,10,2006,2
184000,1432,140,75,2,3,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl",1,1,2,2008,3
145000,969,108,54,1,3,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,6,2007,1
214000,1356,183,86,3,4,1,6,"Gd","Gd","Somerst","RL","1Fam","Lvl",1,1,1,2008,3
147000,829,86,86,2,2,1,5,"TA","Gd","NAmes","RL","1Fam","Lvl",0,1,12,2008,1
367294,818,161,161,3,1,1,9,"Ex","Ex","NridgHt","RL","TwnhsE","Lvl",1,1,10,2008,2
127000,732,140,97,1,4,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,8,2008,2
190000,1755,248,129,2,4,2,5,"TA","TA","Sawyer","RL","Duplex","Lvl",1,1,8,2007,4
132500,721,108,108,2,3,1,5,"TA","TA","NAmes","RL","Duplex","Lvl",0,1,5,2006,1
101800,915,118,0,2,2,2,4,"TA","TA","NAmes","RL","Duplex","Lvl",0,1,3,2007,2
142000,1130,108,108,2,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,5,2010,1
130000,797,183,86,0,4,1,5,"TA","TA","SWISU","RH","1Fam","Bnk",0,0,11,2008,2
138887,1216,161,65,1,4,1,5,"TA","TA","Crawfor","RL","1Fam","Lvl",0,1,7,2006,2
175500,248,151,75,2,2,1,7,"Gd","Gd","NridgHt","RL","Twnhs","Lvl",0,1,6,2010,3
195000,1152,183,75,2,4,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,9,2006,3
142500,1216,108,108,2,3,1,6,"Gd","TA","SawyerW","RL","1Fam","Lvl",0,1,3,2006,2
265900,840,140,140,2,2,1,8,"Gd","Ex","Timber","RL","1Fam","HLS",1,1,12,2007,2
224900,753,161,86,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,7,2008,3
248328,915,161,161,3,3,1,7,"Gd","Gd","Somerst","RL","1Fam","Lvl",0,1,6,2007,2
170000,990,108,97,2,3,1,7,"TA","Gd","NWAmes","RL","1Fam","Lvl",1,1,1,2010,2
465000,1292,194,194,3,2,1,10,"Ex","Ex","NridgHt","RL","1Fam","Lvl",1,1,9,2006,3
230000,1066,140,75,2,3,1,8,"TA","Gd","Crawfor","RL","1Fam","HLS",1,1,6,2006,1
178000,1119,172,54,2,3,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl",1,1,1,2007,4
186500,753,140,75,2,3,1,7,"Gd","Gd","Somerst","FV","1Fam","Lvl",0,1,3,2006,3
169900,1141,97,97,3,3,1,6,"TA","TA","Mitchel","RL","1Fam","Lvl",0,1,5,2010,1
129500,893,194,97,2,3,1,6,"TA","TA","OldTown","RM","1Fam","Lvl",1,0,4,2008,2
119000,667,97,86,1,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,5,2007,1
244000,1033,194,194,2,3,1,7,"Gd","Ex","NAmes","RL","1Fam","Lvl",1,1,4,2010,3
171750,291,129,129,2,2,1,7,"Gd","Gd","NridgHt","RL","TwnhsE","Lvl",1,1,3,2006,2
130000,915,86,75,1,3,1,5,"TA","TA","Mitchel","RL","1Fam","Lvl",0,1,11,2009,1
294000,1625,205,108,2,3,1,7,"Gd","Gd","Veenker","RL","1Fam","Lvl",1,1,7,2007,3
165400,646,151,65,2,3,1,7,"Gd","Gd","Edwards","RL","1Fam","Lvl",1,1,7,2008,3
127500,581,129,86,1,3,1,6,"TA","TA","BrkSide","RM","1Fam","Lvl",1,1,11,2007,1
301500,1324,183,183,2,2,1,8,"Gd","Gd","NoRidge","RL","1Fam","Lvl",1,1,8,2008,2
99900,377,75,75,1,2,1,5,"TA","TA","Edwards","RL","1Fam","Lvl",0,1,7,2009,1
190000,893,108,75,2,2,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl",0,1,7,2008,2
151000,904,97,97,2,3,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,7,2008,2
181000,2293,151,118,2,3,1,6,"TA","TA","Gilbert","RL","1Fam","Lvl",1,1,6,2009,3
128900,893,97,97,1,2,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,6,2009,1
161500,1044,161,108,1,5,1,4,"TA","TA","ClearCr","RL","1Fam","Lvl",1,1,11,2009,1
180500,1259,172,75,2,3,1,6,"TA","TA","BrkSide","RL","1Fam","Lvl",1,1,7,2007,1
181000,377,129,129,2,2,1,6,"Gd","Gd","NAmes","RH","TwnhsE","Lvl",0,1,8,2008,2
183900,344,140,65,2,3,1,7,"Gd","Gd","Somerst","FV","TwnhsE","Lvl",0,1,3,2006,3
122000,936,172,86,1,4,2,7,"Fa","TA","OldTown","RM","2fmCon","Bnk",1,0,1,2007,2
378500,1227,183,183,3,3,1,9,"Ex","Ex","Timber","RL","1Fam","HLS",1,1,5,2010,2
381000,1313,323,65,3,4,1,8,"TA","Gd","Crawfor","RL","1Fam","Lvl",1,1,5,2008,4
144000,1055,140,86,1,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,7,2007,2
260000,2196,140,129,2,0,1,7,"Gd","Gd","ClearCr","RL","1Fam","Low",1,1,4,2010,1
185750,850,140,140,2,3,1,6,"TA","Gd","NWAmes","RL","1Fam","Lvl",1,1,8,2009,2
137000,1259,86,86,1,3,1,5,"TA","TA","Sawyer","RL","1Fam","Lvl",0,1,11,2006,1
177000,1066,129,97,1,2,1,6,"TA","Ex","Edwards","RL","1Fam","Lvl",1,1,5,2008,1
139000,495,118,65,2,3,1,5,"TA","TA","Crawfor","RL","1Fam","Lvl",1,1,11,2007,2
137000,1055,183,86,2,4,2,5,"TA","TA","NAmes","RL","Duplex","Lvl",0,1,7,2007,2
162000,1206,129,97,2,3,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl",1,1,12,2009,2
197900,1658,161,151,2,3,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl",1,1,6,2009,2
237000,883,194,108,2,3,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,3,2008,3
68400,700,108,65,2,2,1,4,"TA","TA","IDOTRR","C (all)","1Fam","Lvl",0,1,4,2010,1
227000,915,151,151,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,3,2009,2
180000,743,129,118,2,2,1,7,"TA","TA","Timber","RL","1Fam","Lvl",1,1,7,2006,2
150500,818,97,97,2,3,1,5,"TA","Gd","CollgCr","RL","1Fam","Lvl",0,1,9,2009,2
139000,872,172,86,0,4,2,6,"TA","TA","Mitchel","RL","Duplex","Low",0,1,4,2010,4
169000,893,226,75,1,4,1,6,"TA","Gd","SWISU","RL","1Fam","Lvl",1,1,3,2010,2
132500,560,129,75,1,4,1,6,"TA","TA","BrkSide","RM","1Fam","Lvl",1,1,5,2009,1
143000,915,118,54,2,3,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl",1,1,6,2010,2
190000,3391,151,151,2,4,1,5,"TA","TA","ClearCr","RL","1Fam","Low",0,1,6,2006,2
278000,527,151,140,2,2,1,8,"Gd","Ex","StoneBr","RL","TwnhsE","Lvl",1,1,10,2009,2
281000,1033,183,97,3,3,1,8,"Gd","Ex","NridgHt","RL","1Fam","Lvl",1,1,10,2006,3
180500,1313,108,108,2,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,4,2010,1
119500,151,118,54,1,3,1,5,"TA","TA","BrDale","RM","Twnhs","Lvl",0,1,2,2009,3
107500,614,215,97,1,4,2,5,"TA","TA","OldTown","RM","1Fam","Lvl",0,0,12,2009,2
162900,947,151,75,2,4,1,7,"TA","TA","NWAmes","RL","1Fam","Lvl",1,1,3,2006,3
115000,764,75,75,2,2,1,5,"TA","TA","Edwards","RL","1Fam","Lvl",0,1,4,2006,1
138500,775,97,97,1,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,11,2006,2
155000,807,108,108,2,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,12,2008,2
140000,344,97,54,2,2,1,6,"TA","TA","Edwards","RM","TwnhsE","Lvl",0,1,6,2006,2
160000,5931,527,570,2,3,1,10,"Ex","Ex","Edwards","RL","1Fam","Bnk",1,1,1,2008,3
154000,700,118,118,1,3,1,5,"TA","Gd","NAmes","RL","1Fam","Lvl",0,1,5,2010,2
225000,1001,183,86,2,3,1,7,"Gd","Gd","Gilbert","RL","1Fam","Lvl",1,1,5,2009,3
177500,700,140,75,1,3,1,6,"TA","Gd","Crawfor","RL","1Fam","Bnk",1,1,11,2009,1
290000,936,237,108,3,4,1,8,"Gd","Gd","NoRidge","RL","1Fam","Lvl",1,1,12,2006,3
232000,807,151,151,3,3,1,7,"Gd","Gd","Somerst","RL","1Fam","Lvl",0,1,4,2006,2
130000,312,161,86,2,3,1,7,"Gd","Gd","Edwards","RM","TwnhsE","Lvl",0,1,4,2006,2
325000,1227,151,151,2,2,1,9,"Gd","Ex","NridgHt","RL","1Fam","Lvl",1,1,11,2009,2
202500,646,129,129,2,2,1,7,"Gd","Gd","NridgHt","RL","TwnhsE","Lvl",1,1,9,2006,2
138000,753,97,97,2,3,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl",0,1,5,2009,1
147000,1119,108,86,2,2,1,5,"TA","Gd","OldTown","RM","1Fam","Lvl",0,1,5,2008,1
179200,667,118,118,2,3,1,6,"TA","Gd","SawyerW","RL","1Fam","Lvl",0,1,6,2008,2
335000,1625,172,172,2,3,1,7,"Gd","Ex","Crawfor","RL","1Fam","Lvl",1,1,5,2010,2
203000,818,118,118,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,1,2007,2
302000,893,258,140,2,4,1,8,"Gd","Gd","NoRidge","RL","1Fam","Lvl",1,1,6,2007,3
333168,1378,237,129,3,4,1,9,"Gd","Gd","NoRidge","RL","1Fam","Lvl",1,1,5,2010,3
119000,764,86,86,1,3,1,4,"TA","TA","Edwards","RL","1Fam","Lvl",1,1,10,2007,1
206900,1033,194,86,3,4,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,6,2008,3
295493,947,151,151,3,3,1,8,"Gd","Ex","CollgCr","RL","1Fam","Lvl",1,1,1,2009,2
208900,398,129,129,2,2,1,7,"Gd","Gd","Somerst","FV","TwnhsE","Lvl",1,1,4,2007,2
275000,1378,161,161,3,3,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,8,2006,2
111000,947,86,75,1,3,1,4,"TA","TA","Edwards","RL","1Fam","Bnk",0,1,2,2007,1
156500,775,140,140,2,3,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,6,2009,2
72500,614,65,0,1,2,1,3,"TA","TA","BrkSide","RL","1Fam","Lvl",0,0,7,2008,1
190000,947,183,75,2,3,1,7,"Gd","Gd","NoRidge","RL","1Fam","Lvl",1,1,6,2010,3
82500,495,65,43,0,2,1,4,"Fa","Fa","BrkSide","RL","1Fam","HLS",0,1,12,2009,1
147000,926,172,172,3,2,1,8,"Gd","Gd","Somerst","RL","1Fam","Lvl",1,1,2,2007,2
55000,334,75,75,0,2,1,4,"TA","TA","IDOTRR","RM","1Fam","Lvl",0,0,1,2008,1
79000,398,75,54,0,3,1,3,"TA","Gd","Edwards","RH","1Fam","Bnk",0,1,5,2007,1
130500,614,75,75,1,3,1,5,"Gd","Gd","Mitchel","RL","1Fam","Lvl",1,1,10,2008,1
256000,969,258,140,2,5,1,6,"Gd","TA","OldTown","RM","1Fam","Lvl",1,1,6,2008,2
176500,840,151,86,2,3,1,7,"TA","TA","Gilbert","RL","1Fam","Lvl",1,1,6,2006,3
227000,926,151,151,3,3,1,8,"Gd","Gd","Somerst","RL","1Fam","Lvl",1,1,12,2007,2
132500,1001,86,86,2,3,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl",0,1,7,2006,1
1e+05,829,75,75,1,2,1,4,"TA","TA","Edwards","RL","1Fam","Lvl",1,1,5,2009,1
125500,667,129,75,1,2,1,5,"TA","Gd","IDOTRR","RM","1Fam","Lvl",0,1,7,2006,2
125000,215,129,75,2,3,1,5,"TA","TA","BrDale","RM","TwnhsE","Lvl",0,1,5,2009,2
167900,893,129,129,2,2,1,6,"TA","TA","NWAmes","RL","1Fam","Lvl",1,1,4,2009,2
135000,861,151,151,2,4,2,5,"TA","TA","NWAmes","RL","Duplex","Lvl",0,1,11,2008,2
52500,388,65,65,0,2,1,4,"TA","Fa","OldTown","RM","1Fam","Bnk",0,0,3,2006,1
2e+05,1249,172,86,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,6,2006,3
128500,883,75,75,1,3,1,5,"TA","TA","CollgCr","RL","1Fam","Lvl",0,1,6,2006,1
123000,775,86,75,4,3,1,4,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,6,2007,1
155000,1270,108,97,2,3,1,6,"TA","Gd","SawyerW","RL","1Fam","Lvl",0,1,7,2008,1
228500,872,205,118,2,3,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,8,2007,3
177000,700,183,86,2,3,1,6,"TA","TA","Crawfor","RL","1Fam","Bnk",1,1,3,2009,2
155835,1033,140,65,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,7,2007,3
108500,560,86,86,1,2,1,4,"TA","Fa","OldTown","RM","1Fam","Lvl",0,1,7,2007,1
262500,1927,205,151,2,3,1,7,"TA","TA","NWAmes","RL","1Fam","Lvl",1,1,6,2006,2
283463,1421,161,161,3,3,1,8,"Gd","Gd","Timber","RL","1Fam","HLS",1,1,5,2007,2
215000,1507,140,140,3,3,1,7,"Gd","Gd","SawyerW","RL","1Fam","Low",1,1,8,2007,2
122000,484,215,65,0,4,1,8,"TA","TA","OldTown","RM","1Fam","Lvl",0,0,12,2008,2
2e+05,1087,248,118,4,6,2,5,"TA","TA","NAmes","RL","Duplex","Lvl",0,1,8,2009,4
171000,861,161,75,2,4,1,6,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,3,2008,2
134900,560,108,65,2,2,1,6,"Gd","TA","BrkSide","RM","1Fam","Lvl",0,1,7,2009,1
410000,1367,301,194,3,4,1,8,"Gd","Gd","NoRidge","RL","1Fam","Lvl",1,1,3,2010,3
235000,958,172,97,3,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,6,2008,3
170000,947,183,54,2,4,1,7,"TA","Gd","NWAmes","RL","1Fam","Lvl",1,1,9,2006,3
110000,883,86,75,1,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",0,1,10,2008,1
149900,1163,97,97,2,3,1,5,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,4,2010,2
177500,194,151,75,2,3,1,6,"Gd","Gd","Somerst","FV","Twnhs","Lvl",0,1,6,2010,3
315000,1550,183,183,3,3,1,9,"Gd","Ex","NridgHt","RL","1Fam","Lvl",1,1,9,2006,2
189000,915,237,54,2,4,1,5,"TA","TA","SWISU","RL","1Fam","Lvl",0,1,5,2008,4
260000,1496,140,140,2,3,1,7,"Gd","Gd","StoneBr","RL","1Fam","Low",1,1,6,2009,2
104900,1163,161,65,1,4,1,4,"TA","TA","NAmes","RL","1Fam","Lvl",1,1,6,2009,2
156932,786,129,54,2,3,1,6,"TA","Gd","Gilbert","RL","1Fam","Lvl",1,1,3,2007,3
144152,291,108,54,2,2,1,7,"Gd","Gd","Somerst","FV","TwnhsE","Lvl",0,1,4,2006,3
216000,700,151,75,2,3,1,7,"Gd","Gd","Somerst","FV","1Fam","Lvl",0,1,1,2010,3
193000,850,161,86,2,3,1,7,"Gd","Gd","CollgCr","RL","1Fam","Lvl",0,1,6,2008,3
127000,248,140,75,1,4,1,5,"TA","TA","MeadowV","RM","TwnhsE","Lvl",1,1,7,2006,2
144000,409,75,75,2,1,1,6,"Gd","Gd","CollgCr","RM","TwnhsE","Lvl",0,1,6,2009,1
232000,990,151,151,2,3,1,8,"Gd","Gd","CollgCr","RL","1Fam","Lvl",1,1,5,2010,2
105000,506,129,75,1,2,1,4,"Fa","TA","OldTown","RL","1Fam","Lvl",0,1,10,2009,1
165500,893,151,129,1,3,1,6,"TA","Gd","NAmes","RL","1Fam","Lvl",1,1,10,2008,1
274300,904,194,108,2,3,1,7,"TA","Gd","CollgCr","RL","1Fam","Lvl",1,1,6,2006,3
466500,1055,248,248,3,2,1,10,"Ex","Ex","NoRidge","RL","1Fam","Lvl",1,1,3,2007,3
250000,990,183,97,3,3,1,7,"Gd","Gd","Somerst","FV","1Fam","Lvl",1,1,7,2008,3
239000,1023,151,151,3,3,1,8,"Gd","Gd","Timber","RL","1Fam","HLS",1,1,12,2007,2
91000,581,75,75,1,2,1,6,"TA","TA","SWISU","RL","1Fam","Bnk",0,0,4,2008,1
117000,1023,151,86,2,3,1,5,"TA","TA","Edwards","RL","1Fam","Lvl",0,1,7,2009,2
83000,183,97,43,1,2,1,6,"TA","TA","BrDale","RM","Twnhs","Lvl",0,1,6,2006,2
167500,904,129,32,2,3,1,5,"TA","Gd","Timber","RL","1Fam","Lvl",0,1,5,2008,3
